ID,Sale Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,Waterfront View,No of Times Visited,Condition of the House,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Zipcode,Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),Plot length,total_area,year_sold,month_sold,date_sold,Ever Renovated,Years Since Renovation
1251200155,1000000.0,4,3.5,2990.0,4200.0,2.0,No,4,Excellent,9,2000.0,990,93,98144.0,47.593,-122.289,2390.0,4200,54.680892457969264,7190.0,2017,9,30,No,0
4319200450,436000.0,4,1.0,1200.0,6600.0,1.5,No,2,Fair,7,1200.0,0,110,98136.0,47.5372,-122.382,1810.0,6600,34.64101615137755,7800.0,2016,1,31,No,0
2762600035,279000.0,3,1.0,1530.0,15975.0,1.0,No,0,Fair,7,970.0,560,66,98168.0,47.4766,-122.326,1540.0,15975,39.11521443121589,17505.0,2017,9,30,No,0
9269200150,390000.0,1,1.75,1440.0,4920.0,1.0,No,0,Fair,7,720.0,720,95,98126.0,47.534,-122.376,1440.0,4920,37.94733192202055,6360.0,2017,7,31,No,0
2623029003,635000.0,3,1.75,1940.0,167125.0,1.0,Yes,1,Good,7,1480.0,460,63,98070.0,47.459,-122.504,1910.0,127195,44.04543109109048,169065.0,2017,12,31,No,0
104560120,304400.0,4,2.75,2140.0,8100.0,2.0,No,0,Good,7,2140.0,0,28,98023.0,47.3075,-122.359,1960.0,7002,46.26013402488151,10240.0,2017,7,31,No,0
7266200085,780000.0,5,1.75,2330.0,3800.0,1.5,No,0,Fair,7,1360.0,970,91,98115.0,47.6835,-122.308,2100.0,3800,48.27007354458868,6130.0,2016,3,31,No,0
2622029072,520000.0,4,3.5,2734.0,210201.0,2.0,No,0,Excellent,8,2734.0,0,44,98070.0,47.3652,-122.504,2270.0,187308,52.28766584960549,212935.0,2017,10,31,No,0
5101406375,580000.0,3,1.75,1950.0,10633.0,1.0,No,0,Fair,7,1250.0,700,40,98125.0,47.7019,-122.313,1290.0,6380,44.15880433163923,12583.0,2016,3,31,No,0
2698200210,274000.0,3,1.75,1440.0,7198.0,1.0,No,0,Fair,7,990.0,450,37,98055.0,47.4333,-122.194,1550.0,7156,37.94733192202055,8638.0,2017,9,30,No,0
1328340120,315000.0,3,2.25,1530.0,7906.0,1.0,No,0,Fair,7,1150.0,380,38,98058.0,47.4418,-122.136,1460.0,7875,39.11521443121589,9436.0,2016,2,29,No,0
2380000040,390000.0,4,1.75,1910.0,77574.0,1.0,No,0,Good,8,1910.0,0,47,98042.0,47.3932,-122.12,2130.0,37026,43.70354676682432,79484.0,2017,8,31,No,0
5490700085,340000.0,5,2.0,1750.0,8220.0,1.0,No,0,Fair,7,1750.0,0,62,98155.0,47.7694,-122.321,1210.0,6760,41.83300132670378,9970.0,2017,9,30,No,0
1226059101,502000.0,3,2.25,1600.0,45613.0,2.0,No,0,Good,8,1600.0,0,35,98072.0,47.7523,-122.117,2320.0,43005,40.0,47213.0,2017,7,31,No,0
1081200360,260000.0,3,1.75,1750.0,11180.0,1.0,No,0,Fair,8,1750.0,0,50,98059.0,47.4713,-122.117,1730.0,11180,41.83300132670378,12930.0,2017,8,31,No,0
148000450,399000.0,2,1.0,940.0,4800.0,1.0,No,0,Good,6,940.0,0,107,98116.0,47.5756,-122.414,980.0,5900,30.659419433511783,5740.0,2017,5,31,Yes,62
7831800395,312500.0,2,1.0,880.0,6345.0,1.0,No,0,Fair,7,880.0,0,99,98106.0,47.5341,-122.358,1440.0,6345,29.664793948382652,7225.0,2017,5,31,No,0
4024101395,370000.0,3,1.75,1650.0,8254.0,1.0,No,0,Excellent,7,1060.0,590,67,98155.0,47.7596,-122.304,2280.0,9450,40.620192023179804,9904.0,2017,5,31,No,0
686550040,1129575.0,4,3.5,3820.0,13224.0,2.0,No,0,Fair,10,3280.0,540,28,98004.0,47.6005,-122.199,3340.0,9700,61.806148561449774,17044.0,2017,6,30,No,0
2337000150,230000.0,3,1.5,1900.0,9630.0,1.0,No,0,Fair,8,1900.0,0,51,98023.0,47.3352,-122.344,2010.0,9630,43.58898943540674,11530.0,2016,2,29,No,0
1068000559,1129575.0,4,1.75,3720.0,8448.0,1.0,No,3,Good,9,1960.0,1760,71,98199.0,47.6425,-122.406,2540.0,7064,60.991802727907626,12168.0,2017,10,31,No,0
7899800120,294350.0,3,1.0,1410.0,5120.0,1.5,No,0,Fair,6,1210.0,200,93,98106.0,47.5238,-122.355,1330.0,5120,37.54996671103717,6530.0,2017,8,31,No,0
425000175,208950.0,3,1.0,960.0,5700.0,1.0,No,0,Good,5,960.0,0,62,98056.0,47.4983,-122.172,960.0,5700,30.983866769659336,6660.0,2017,10,31,No,0
8682262260,515000.0,2,1.75,1930.0,5570.0,1.0,No,0,Fair,8,1930.0,0,13,98053.0,47.7173,-122.034,1810.0,5178,43.93176527297759,7500.0,2017,11,30,No,0
5608010650,965000.0,4,2.5,3420.0,9575.0,2.0,No,0,Fair,10,3420.0,0,24,98027.0,47.5527,-122.095,3310.0,8192,58.48076606885378,12995.0,2016,4,30,No,0
5350200870,925000.0,4,2.75,3010.0,3400.0,2.0,No,2,Fair,9,2240.0,770,95,98122.0,47.6142,-122.284,1940.0,5080,54.86346689738081,6410.0,2016,3,31,Yes,7
1279300085,654500.0,4,1.0,1780.0,5000.0,1.5,No,0,Fair,8,1780.0,0,71,98115.0,47.6761,-122.297,2030.0,5000,42.190046219457976,6780.0,2016,3,31,No,0
1081300450,364000.0,4,2.5,2080.0,11050.0,1.0,No,0,Good,8,2080.0,0,49,98059.0,47.472,-122.119,1850.0,11050,45.60701700396552,13130.0,2017,8,31,No,0
8698600395,150000.0,2,1.0,1250.0,5208.0,1.0,No,0,Fair,7,1050.0,200,67,98002.0,47.3063,-122.219,1030.0,5354,35.35533905932738,6458.0,2016,3,31,No,0
5381000072,349950.0,5,3.0,2257.0,10117.0,1.0,No,0,Fair,8,1363.0,894,13,98188.0,47.4524,-122.284,1540.0,10700,47.50789408087881,12374.0,2017,5,31,No,0
2877103111,585000.0,3,1.5,1670.0,5000.0,1.5,No,0,Good,7,1670.0,0,106,98117.0,47.678,-122.36,1750.0,5000,40.8656334834051,6670.0,2017,8,31,No,0
2159800120,801501.0,4,2.25,2250.0,13500.0,2.0,No,0,Good,9,2250.0,0,38,98007.0,47.621,-122.151,2730.0,13500,47.43416490252569,15750.0,2016,3,31,No,0
2724079061,610000.0,3,1.75,1650.0,221720.0,1.0,No,0,Fair,7,1650.0,0,26,98024.0,47.5297,-121.901,2520.0,221284,40.620192023179804,223370.0,2017,10,31,No,0
1843100610,382000.0,5,2.25,2880.0,11965.0,2.0,No,0,Good,8,2880.0,0,28,98042.0,47.3734,-122.124,2370.0,10715,53.665631459994955,14845.0,2017,5,31,No,0
120069003,495000.0,4,3.0,3620.0,403693.0,2.0,No,2,Fair,9,3620.0,0,38,98022.0,47.2527,-121.98,2230.0,148811,60.166435825965294,407313.0,2017,12,31,No,0
3226049401,447500.0,3,1.75,1950.0,6504.0,1.0,No,0,Fair,8,1530.0,420,65,98115.0,47.6934,-122.328,1660.0,6552,44.15880433163923,8454.0,2017,11,30,No,0
259800610,575000.0,4,2.5,2280.0,9491.0,1.0,No,0,Good,7,1290.0,990,52,98008.0,47.6297,-122.117,1560.0,8050,47.74934554525329,11771.0,2016,2,29,No,0
635000145,565000.0,2,1.75,1740.0,4736.0,1.5,No,2,Good,7,1040.0,700,111,98144.0,47.5994,-122.287,2020.0,4215,41.71330722922842,6476.0,2017,10,31,No,0
3764800540,348580.0,3,1.0,1220.0,7876.0,1.0,No,0,Fair,7,1220.0,0,52,98034.0,47.7317,-122.201,1340.0,7876,34.92849839314596,9096.0,2017,5,31,No,0
6672700120,459000.0,4,1.75,2260.0,9703.0,1.0,No,0,Okay,8,1660.0,600,40,98052.0,47.6622,-122.145,2390.0,8455,47.53945729601885,11963.0,2017,10,31,No,0
2126079124,375000.0,4,2.0,1790.0,61419.0,2.0,No,2,Okay,7,1790.0,0,30,98019.0,47.7216,-121.907,1790.0,62290,42.30839160261236,63209.0,2016,4,30,No,0
2331550120,310000.0,4,2.5,2440.0,7093.0,2.0,No,0,Fair,7,2440.0,0,19,98030.0,47.3817,-122.204,1860.0,6072,49.39635614091387,9533.0,2017,9,30,No,0
2190600243,210000.0,3,1.5,1400.0,9600.0,1.0,No,0,Good,7,1400.0,0,54,98003.0,47.2878,-122.297,2210.0,15000,37.416573867739416,11000.0,2017,11,30,No,0
7853340330,384205.0,3,2.75,1810.0,3292.0,2.0,No,0,Fair,8,1810.0,0,4,98065.0,47.5164,-121.877,1810.0,2769,42.5440947723653,5102.0,2017,9,30,No,0
3185600040,180000.0,2,1.0,1400.0,4500.0,1.0,No,0,Fair,7,900.0,500,96,98055.0,47.4866,-122.219,1400.0,5500,37.416573867739416,5900.0,2017,5,31,No,0
3185600040,310000.0,2,1.0,1400.0,4500.0,1.0,No,0,Fair,7,900.0,500,96,98055.0,47.4866,-122.219,1400.0,5500,37.416573867739416,5900.0,2017,12,31,No,0
253600180,427500.0,4,2.5,2010.0,6294.0,2.0,No,0,Fair,7,2010.0,0,18,98028.0,47.776,-122.24,1870.0,4394,44.83302354291979,8304.0,2016,2,29,No,0
7011201475,780000.0,3,3.0,2520.0,2152.0,1.5,No,0,Fair,8,1560.0,960,93,98119.0,47.6363,-122.371,1140.0,2152,50.19960159204453,4672.0,2017,5,31,Yes,11
2525049266,1129575.0,3,2.25,3060.0,16000.0,2.0,No,0,Fair,10,3060.0,0,30,98039.0,47.6189,-122.23,3510.0,13162,55.31726674375732,19060.0,2017,8,31,No,0
9542830540,339950.0,4,2.5,2150.0,4000.0,2.0,No,0,Fair,7,2150.0,0,8,98038.0,47.3655,-122.018,1610.0,4000,46.36809247747852,6150.0,2016,3,31,No,0
8965400210,820000.0,3,2.25,2880.0,9750.0,2.0,No,0,Fair,10,2880.0,0,29,98006.0,47.5575,-122.119,2920.0,11090,53.665631459994955,12630.0,2017,7,31,No,0
8682291970,398000.0,2,2.0,1300.0,3865.0,1.0,No,0,Fair,8,1300.0,0,12,98053.0,47.7193,-122.024,1350.0,4199,36.05551275463989,5165.0,2017,9,30,No,0
5561300540,492000.0,3,1.75,2770.0,39927.0,1.0,No,0,Good,8,1580.0,1190,40,98027.0,47.4669,-122.003,2420.0,36384,52.630789467763066,42697.0,2017,6,30,No,0
2722049092,240000.0,4,1.5,1780.0,14810.0,1.0,No,0,Good,8,1180.0,600,68,98032.0,47.3581,-122.288,1450.0,6728,42.190046219457976,16590.0,2016,1,31,No,0
5469502380,599950.0,4,3.5,3730.0,15029.0,2.0,No,2,Fair,10,2440.0,1290,27,98042.0,47.3804,-122.163,3440.0,14280,61.07372593840988,18759.0,2017,6,30,No,0
2023049218,105500.0,2,1.0,930.0,7740.0,1.0,No,0,Bad,5,930.0,0,86,98148.0,47.4611,-122.324,1620.0,8584,30.495901363953813,8670.0,2017,7,31,No,0
2023049218,445000.0,2,1.0,930.0,7740.0,1.0,No,0,Bad,5,930.0,0,86,98148.0,47.4611,-122.324,1620.0,8584,30.495901363953813,8670.0,2016,3,31,No,0
1920079103,390500.0,2,1.75,1460.0,426450.0,1.0,No,0,Excellent,7,960.0,500,52,98022.0,47.2079,-121.967,1810.0,17350,38.2099463490856,427910.0,2017,9,30,No,0
7760400210,255000.0,3,2.0,1310.0,8454.0,1.0,No,0,Fair,7,1310.0,0,24,98042.0,47.3697,-122.075,1310.0,8454,36.193922141707716,9764.0,2016,2,29,No,0
8078390150,675750.0,4,2.5,2770.0,10274.0,2.0,No,0,Fair,9,2770.0,0,29,98029.0,47.5748,-122.018,2270.0,7210,52.630789467763066,13044.0,2017,6,30,No,0
3528900401,1129575.0,3,3.25,3140.0,5445.0,2.0,No,3,Good,10,2240.0,900,105,98109.0,47.6406,-122.347,2950.0,5250,56.0357029044876,8585.0,2017,7,31,No,0
5104520720,353500.0,4,2.5,1770.0,9239.0,2.0,No,0,Fair,7,1770.0,0,14,98038.0,47.3512,-122.006,2150.0,5450,42.07136793592526,11009.0,2017,9,30,No,0
8146100580,765000.0,3,1.0,1220.0,7585.0,1.0,No,0,Good,7,1220.0,0,64,98004.0,47.6094,-122.194,1380.0,8918,34.92849839314596,8805.0,2017,10,31,No,0
7852020620,563500.0,4,2.5,2190.0,4944.0,2.0,No,0,Fair,8,2190.0,0,19,98065.0,47.5341,-121.866,2190.0,5108,46.79743582719036,7134.0,2016,3,31,No,0
5249803010,439000.0,4,2.0,1800.0,5465.0,1.0,No,0,Fair,7,900.0,900,76,98118.0,47.561,-122.272,1400.0,5400,42.42640687119285,7265.0,2016,1,31,No,0
5459500145,975000.0,5,2.75,3100.0,10014.0,1.0,No,2,Good,9,1660.0,1440,45,98040.0,47.5734,-122.213,3230.0,10279,55.67764362830022,13114.0,2017,6,30,No,0
7853302110,469900.0,3,2.5,2270.0,4399.0,2.0,No,0,Fair,7,2270.0,0,11,98065.0,47.5415,-121.884,2060.0,4399,47.644516998286385,6669.0,2016,4,30,No,0
7304300905,252000.0,3,1.0,1300.0,8184.0,2.0,No,0,Fair,6,1300.0,0,71,98155.0,47.7469,-122.319,1120.0,8184,36.05551275463989,9484.0,2016,4,30,No,0
6119200085,495000.0,3,2.0,1769.0,9300.0,1.0,No,0,Good,7,1769.0,0,63,98166.0,47.441,-122.342,1870.0,10226,42.05948168962618,11069.0,2017,6,30,Yes,8
622049106,570000.0,6,2.5,3370.0,15625.0,1.0,No,0,Fair,8,1770.0,1600,54,98166.0,47.4223,-122.343,2790.0,15681,58.05170109479997,18995.0,2017,12,31,No,0
1624049275,327000.0,4,2.5,1630.0,5361.0,2.0,No,0,Fair,7,1630.0,0,19,98144.0,47.5704,-122.294,1920.0,5046,40.3732584763727,6991.0,2017,8,31,No,0
5035300871,898000.0,2,2.25,2470.0,7658.0,1.0,No,0,Good,8,1480.0,990,64,98199.0,47.653,-122.416,2070.0,7270,49.699094559156705,10128.0,2017,10,31,No,0
1329500120,300000.0,4,2.5,2600.0,8572.0,2.0,No,0,Fair,8,2600.0,0,15,98001.0,47.3155,-122.266,2170.0,5288,50.99019513592785,11172.0,2016,1,31,No,0
7504400620,418500.0,3,2.0,1800.0,12440.0,1.0,No,0,Fair,8,1220.0,580,40,98074.0,47.6254,-122.05,2460.0,12352,42.42640687119285,14240.0,2016,4,30,No,0
8029550180,450000.0,4,2.5,2240.0,4616.0,2.0,No,0,Fair,7,1840.0,400,17,98056.0,47.5118,-122.194,2260.0,5200,47.32863826479693,6856.0,2016,3,31,No,0
5072200040,403000.0,3,2.0,1960.0,13100.0,1.0,No,2,Excellent,8,1650.0,310,61,98166.0,47.4419,-122.34,1960.0,10518,44.27188724235731,15060.0,2017,5,31,No,0
6141100330,440000.0,3,1.0,1710.0,6556.0,1.5,No,0,Good,7,1200.0,510,92,98133.0,47.7185,-122.354,1410.0,6563,41.352146256270665,8266.0,2017,6,30,No,0
7131300063,350000.0,4,1.75,2140.0,4959.0,1.0,No,0,Fair,7,1080.0,1060,53,98118.0,47.5166,-122.266,1590.0,5250,46.26013402488151,7099.0,2016,4,30,No,0
2807100155,240000.0,3,2.0,1400.0,6200.0,1.0,No,0,Fair,6,700.0,700,70,98133.0,47.7634,-122.34,1410.0,7564,37.416573867739416,7600.0,2017,5,31,No,0
1819800286,460000.0,2,1.0,890.0,2100.0,1.0,No,0,Good,6,760.0,130,99,98107.0,47.656,-122.359,1600.0,4250,29.832867780352597,2990.0,2017,6,30,No,0
2663000580,825000.0,4,1.0,1820.0,4000.0,2.0,No,0,Fair,8,1820.0,0,95,98102.0,47.6259,-122.321,2050.0,4000,42.661458015403085,5820.0,2017,9,30,No,0
7749500970,267500.0,3,2.25,1860.0,12000.0,1.0,No,0,Good,7,1860.0,0,42,98092.0,47.2942,-122.19,1815.0,9604,43.12771730569565,13860.0,2016,2,29,No,0
3599600150,201000.0,3,1.0,1220.0,22443.0,1.0,No,0,Good,7,1220.0,0,46,98001.0,47.2633,-122.245,1260.0,19950,34.92849839314596,23663.0,2017,9,30,No,0
7853310720,479500.0,3,2.75,2300.0,4637.0,2.0,No,0,Fair,8,2300.0,0,10,98065.0,47.5216,-121.878,2420.0,5699,47.958315233127195,6937.0,2017,6,30,No,0
4239410220,210000.0,2,1.0,1520.0,4700.0,2.0,No,0,Good,7,1520.0,0,40,98092.0,47.3187,-122.182,1140.0,3906,38.98717737923585,6220.0,2016,4,30,No,0
9136103027,445000.0,2,1.0,1440.0,3225.0,1.0,No,0,Fair,7,960.0,480,103,98103.0,47.6653,-122.338,1160.0,3630,37.94733192202055,4665.0,2017,6,30,No,0
3432501415,265000.0,3,1.75,1170.0,8148.0,1.0,No,0,Fair,7,1170.0,0,66,98155.0,47.7479,-122.318,1200.0,8147,34.20526275297414,9318.0,2017,7,31,No,0
3432501415,399000.0,3,1.75,1170.0,8148.0,1.0,No,0,Fair,7,1170.0,0,66,98155.0,47.7479,-122.318,1200.0,8147,34.20526275297414,9318.0,2017,11,30,No,0
1026069044,785000.0,4,2.25,3200.0,53357.0,2.0,No,0,Good,9,3200.0,0,46,98077.0,47.755,-122.035,2650.0,54014,56.568542494923804,56557.0,2017,10,31,No,0
1152600220,831500.0,5,2.5,4470.0,35124.0,2.5,No,0,Fair,10,4470.0,0,34,98072.0,47.7377,-122.084,4050.0,34118,66.85805860178712,39594.0,2017,6,30,No,0
9478500770,360000.0,4,2.5,2570.0,4557.0,2.0,No,0,Fair,7,2570.0,0,9,98042.0,47.367,-122.115,2200.0,4500,50.695167422546305,7127.0,2016,4,30,No,0
6388920410,655000.0,3,2.5,2370.0,7916.0,2.0,No,0,Fair,9,2370.0,0,28,98056.0,47.528,-122.171,2500.0,8221,48.68264577855234,10286.0,2016,4,30,No,0
3579800180,449950.0,4,1.5,1800.0,10150.0,1.5,No,0,Good,7,1800.0,0,60,98034.0,47.7325,-122.242,1630.0,10660,42.42640687119285,11950.0,2016,5,31,No,0
8860300220,612000.0,5,2.5,2300.0,7000.0,1.0,No,0,Fair,8,1290.0,1010,43,98052.0,47.6875,-122.122,2080.0,7280,47.958315233127195,9300.0,2016,4,30,No,0
1823069287,575000.0,3,2.5,3240.0,33661.0,2.0,No,0,Fair,8,3240.0,0,17,98059.0,47.4785,-122.095,1870.0,43560,56.92099788303083,36901.0,2017,7,31,No,0
8854000410,557000.0,3,2.5,2280.0,18241.0,1.0,No,0,Fair,9,960.0,1320,23,98011.0,47.7453,-122.213,3100.0,12465,47.74934554525329,20521.0,2016,2,29,No,0
3344500183,375000.0,4,1.75,1870.0,12500.0,1.0,No,1,Excellent,6,1030.0,840,75,98056.0,47.511,-122.197,2060.0,14141,43.243496620879306,14370.0,2016,1,31,No,0
2891400410,369000.0,3,2.25,1820.0,99752.0,1.0,No,0,Good,7,1820.0,0,49,98092.0,47.2838,-122.006,1850.0,117612,42.661458015403085,101572.0,2016,2,29,No,0
7129800063,330000.0,5,2.75,2390.0,6282.0,1.0,No,0,Good,7,1290.0,1100,52,98118.0,47.5149,-122.263,1690.0,5202,48.88762624632127,8672.0,2016,4,30,No,0
3179100220,1030000.0,4,1.75,2110.0,6708.0,1.0,No,3,Fair,8,1410.0,700,77,98105.0,47.67,-122.274,2140.0,7006,45.93473631142341,8818.0,2016,4,30,No,0
1931300815,550000.0,2,1.0,980.0,4800.0,1.0,No,0,Good,7,980.0,0,108,98103.0,47.6569,-122.348,1570.0,2640,31.304951684997057,5780.0,2016,3,31,No,0
6163900333,338000.0,3,1.75,1250.0,7710.0,1.0,No,0,Good,7,1250.0,0,71,98155.0,47.7623,-122.317,1340.0,7710,35.35533905932738,8960.0,2017,11,30,No,0
4389201075,1129575.0,4,2.5,3680.0,13351.0,2.0,No,2,Excellent,9,3680.0,0,72,98004.0,47.6154,-122.214,3410.0,11700,60.663003552412405,17031.0,2017,7,31,Yes,35
2122700120,235000.0,3,1.0,2230.0,8163.0,1.0,No,0,Fair,7,1230.0,1000,52,98118.0,47.5215,-122.275,2380.0,6874,47.22287581247038,10393.0,2017,8,31,No,0
2291401115,349950.0,1,1.0,1230.0,9300.0,1.5,No,0,Good,6,1230.0,0,100,98133.0,47.7055,-122.348,1190.0,6820,35.07135583350036,10530.0,2017,11,30,No,0
7229100040,300000.0,5,2.5,2093.0,10350.0,1.5,No,0,Excellent,7,2093.0,0,55,98058.0,47.4495,-122.17,1520.0,10350,45.749316934791494,12443.0,2017,7,31,No,0
3204800040,431000.0,3,1.75,1660.0,12865.0,1.0,No,0,Excellent,7,1660.0,0,51,98056.0,47.5375,-122.175,1610.0,12400,40.74309757492672,14525.0,2017,11,30,No,0
8092700220,280000.0,5,2.5,1630.0,20750.0,1.0,No,0,Good,7,1100.0,530,43,98042.0,47.3657,-122.113,1630.0,8640,40.3732584763727,22380.0,2016,4,30,No,0
7503800210,295000.0,4,2.5,1677.0,7209.0,2.0,No,0,Fair,7,1677.0,0,7,98023.0,47.2957,-122.357,2236.0,7209,40.95119045888654,8886.0,2016,3,31,No,0
2781250150,445000.0,4,2.5,2990.0,6383.0,2.0,No,0,Fair,7,2990.0,0,15,98038.0,47.3499,-122.027,2640.0,6454,54.680892457969264,9373.0,2016,4,30,No,0
2024089011,550000.0,5,1.0,2150.0,262231.0,1.5,No,0,Fair,7,2150.0,0,118,98065.0,47.5519,-121.803,1460.0,46609,46.36809247747852,264381.0,2017,8,31,Yes,17
2427910040,515000.0,4,2.5,2890.0,15067.0,2.0,No,0,Fair,9,2890.0,0,15,98024.0,47.5666,-121.907,3090.0,15398,53.75872022286245,17957.0,2017,8,31,No,0
3123059107,555000.0,3,2.5,3050.0,158558.0,1.0,No,0,Good,9,3050.0,0,31,98055.0,47.4326,-122.208,2960.0,31050,55.226805085936306,161608.0,2017,5,31,No,0
7211400506,265000.0,3,2.5,1410.0,2500.0,2.0,No,0,Fair,7,1410.0,0,12,98146.0,47.5132,-122.358,1290.0,5190,37.54996671103717,3910.0,2017,9,30,No,0
8129700085,597000.0,4,2.5,2280.0,2432.0,2.0,No,0,Excellent,8,1520.0,760,97,98103.0,47.6605,-122.355,1690.0,2099,47.74934554525329,4712.0,2017,9,30,No,0
3271301175,661000.0,2,1.0,1260.0,5800.0,1.0,No,0,Good,7,1260.0,0,79,98199.0,47.6501,-122.409,1830.0,5800,35.4964786985977,7060.0,2017,8,31,No,0
7203101970,362764.0,3,2.0,1460.0,4350.0,2.0,No,0,Fair,7,1460.0,0,10,98053.0,47.696,-122.026,1740.0,4622,38.2099463490856,5810.0,2017,7,31,No,0
1787600146,427000.0,4,2.5,1600.0,14000.0,1.0,No,0,Fair,8,1310.0,290,68,98125.0,47.7258,-122.326,1600.0,10200,40.0,15600.0,2017,8,31,No,0
5255200220,405000.0,3,1.75,2020.0,8531.0,1.0,No,0,Fair,7,2020.0,0,53,98011.0,47.7691,-122.199,1950.0,8449,44.94441010848846,10551.0,2017,12,31,No,0
937000330,157000.0,3,1.5,1170.0,11530.0,1.0,No,0,Fair,7,1170.0,0,58,98198.0,47.4211,-122.29,1550.0,8605,34.20526275297414,12700.0,2017,12,31,No,0
937000330,246500.0,3,1.5,1170.0,11530.0,1.0,No,0,Fair,7,1170.0,0,58,98198.0,47.4211,-122.29,1550.0,8605,34.20526275297414,12700.0,2016,3,31,No,0
6817800730,386500.0,2,1.5,1280.0,11071.0,1.0,No,0,Fair,7,850.0,430,34,98074.0,47.6351,-122.033,1280.0,10879,35.77708763999664,12351.0,2016,1,31,No,0
1898900040,300000.0,4,2.5,2680.0,15508.0,2.0,No,0,Fair,8,2680.0,0,19,98023.0,47.3025,-122.39,1960.0,15586,51.76871642217914,18188.0,2017,6,30,No,0
9264901510,240000.0,3,1.75,1770.0,8571.0,1.0,No,0,Fair,8,1270.0,500,40,98023.0,47.3109,-122.339,2120.0,7711,42.07136793592526,10341.0,2017,11,30,No,0
3343301490,818500.0,5,3.5,4790.0,12957.0,2.0,No,1,Fair,9,3110.0,1680,13,98006.0,47.5469,-122.194,2620.0,13538,69.2098258919931,17747.0,2017,9,30,No,0
1645000097,249000.0,3,1.75,1300.0,8500.0,1.0,No,0,Good,7,1300.0,0,54,98022.0,47.209,-122.005,1410.0,7800,36.05551275463989,9800.0,2017,8,31,No,0
2923501020,580000.0,4,2.25,2610.0,7700.0,1.0,No,0,Fair,8,1700.0,910,41,98027.0,47.5659,-122.089,2260.0,8266,51.088159097779204,10310.0,2017,9,30,No,0
4139900180,1129575.0,4,2.5,4500.0,35200.0,1.0,No,0,Fair,2,4500.0,0,30,98006.0,47.5477,-122.126,4760.0,35200,67.08203932499369,39700.0,2016,4,30,No,0
2621760360,333000.0,4,2.5,2100.0,7366.0,2.0,No,0,Fair,8,2100.0,0,21,98042.0,47.3703,-122.107,2060.0,7324,45.8257569495584,9466.0,2017,9,30,No,0
5702380730,230000.0,2,2.0,1340.0,7605.0,1.0,No,0,Fair,7,1340.0,0,26,98022.0,47.1936,-121.981,1670.0,7136,36.60601043544625,8945.0,2017,8,31,No,0
1604601855,360500.0,3,1.0,970.0,6180.0,1.0,No,3,Fair,6,970.0,0,44,98118.0,47.5658,-122.291,1120.0,4500,31.144823004794873,7150.0,2016,2,29,No,0
6777800150,265000.0,3,1.75,2200.0,7200.0,1.0,No,0,Fair,8,1270.0,930,56,98032.0,47.3745,-122.276,1800.0,8000,46.9041575982343,9400.0,2017,7,31,No,0
1563103040,490000.0,2,1.0,990.0,5000.0,1.0,No,0,Fair,7,990.0,0,77,98116.0,47.5666,-122.403,2250.0,6032,31.464265445104548,5990.0,2017,10,31,No,0
7550800736,600000.0,2,1.75,1180.0,5000.0,1.0,No,0,Okay,7,880.0,300,93,98107.0,47.6749,-122.398,1470.0,5000,34.351128074635334,6180.0,2016,5,31,No,0
1138000410,307500.0,3,1.0,980.0,6530.0,1.0,No,0,Fair,7,980.0,0,49,98034.0,47.7133,-122.213,1220.0,6723,31.304951684997057,7510.0,2017,9,30,No,0
7555220150,670000.0,4,2.25,2370.0,9636.0,1.0,No,0,Fair,8,1660.0,710,42,98033.0,47.6497,-122.194,2350.0,9588,48.68264577855234,12006.0,2017,12,31,No,0
3021059197,247200.0,3,1.5,1910.0,10583.0,1.5,No,0,Good,7,1910.0,0,96,98002.0,47.2782,-122.212,1770.0,9068,43.70354676682432,12493.0,2017,10,31,Yes,50
2923500230,1129575.0,4,4.5,5270.0,12195.0,2.0,Yes,4,Fair,10,3400.0,1870,39,98027.0,47.5696,-122.09,3390.0,9905,72.59476565152615,17465.0,2017,12,31,No,0
4039500610,440000.0,3,1.75,1430.0,8400.0,1.0,No,0,Good,7,1430.0,0,57,98008.0,47.6073,-122.127,1570.0,7800,37.815340802378074,9830.0,2017,8,31,No,0
3904910610,700000.0,4,2.5,2490.0,7694.0,2.0,No,0,Fair,8,2490.0,0,31,98029.0,47.567,-122.016,2140.0,8126,49.8998997994986,10184.0,2016,5,31,No,0
2489200230,756100.0,4,2.0,2000.0,8317.0,1.5,No,0,Good,8,2000.0,0,101,98126.0,47.5394,-122.379,1390.0,6001,44.721359549995796,10317.0,2016,3,31,No,0
2600100180,555000.0,4,2.75,2600.0,19275.0,1.0,No,0,Fair,8,1620.0,980,40,98006.0,47.5523,-122.162,2230.0,10119,50.99019513592785,21875.0,2017,10,31,No,0
6909200355,830000.0,5,3.5,2880.0,3750.0,2.0,No,2,Fair,8,2270.0,610,17,98144.0,47.5905,-122.292,2060.0,4000,53.665631459994955,6630.0,2016,4,30,No,0
7575500040,180000.0,3,1.0,1010.0,8863.0,1.0,No,0,Good,6,1010.0,0,28,98022.0,47.1955,-121.999,1090.0,8410,31.78049716414141,9873.0,2017,12,31,No,0
